,img_path,label,label_explain
42,../garbage_classify_v2/train_data_v2/img_60.jpg,0,其他垃圾/一次性快餐盒
43,../garbage_classify_v2/train_data_v2/img_61.jpg,0,其他垃圾/一次性快餐盒
44,../garbage_classify_v2/train_data_v2/img_63.jpg,0,其他垃圾/一次性快餐盒
45,../garbage_classify_v2/train_data_v2/img_65.jpg,0,其他垃圾/一次性快餐盒
46,../garbage_classify_v2/train_data_v2/img_68.jpg,0,其他垃圾/一次性快餐盒
47,../garbage_classify_v2/train_data_v2/img_69.jpg,0,其他垃圾/一次性快餐盒
48,../garbage_classify_v2/train_data_v2/img_74.jpg,0,其他垃圾/一次性快餐盒
49,../garbage_classify_v2/train_data_v2/img_75.jpg,0,其他垃圾/一次性快餐盒
50,../garbage_classify_v2/train_data_v2/img_76.jpg,0,其他垃圾/一次性快餐盒
51,../garbage_classify_v2/train_data_v2/img_77.jpg,0,其他垃圾/一次性快餐盒
52,../garbage_classify_v2/train_data_v2/img_78.jpg,0,其他垃圾/一次性快餐盒
53,../garbage_classify_v2/train_data_v2/img_79.jpg,0,其他垃圾/一次性快餐盒
54,../garbage_classify_v2/train_data_v2/img_80.jpg,0,其他垃圾/一次性快餐盒
55,../garbage_classify_v2/train_data_v2/img_81.jpg,0,其他垃圾/一次性快餐盒
56,../garbage_classify_v2/train_data_v2/img_82.jpg,0,其他垃圾/一次性快餐盒
57,../garbage_classify_v2/train_data_v2/img_83.jpg,0,其他垃圾/一次性快餐盒
58,../garbage_classify_v2/train_data_v2/img_84.jpg,0,其他垃圾/一次性快餐盒
59,../garbage_classify_v2/train_data_v2/img_86.jpg,0,其他垃圾/一次性快餐盒
60,../garbage_classify_v2/train_data_v2/img_87.jpg,0,其他垃圾/一次性快餐盒
61,../garbage_classify_v2/train_data_v2/img_88.jpg,0,其他垃圾/一次性快餐盒
62,../garbage_classify_v2/train_data_v2/img_89.jpg,0,其他垃圾/一次性快餐盒
63,../garbage_classify_v2/train_data_v2/img_91.jpg,0,其他垃圾/一次性快餐盒
64,../garbage_classify_v2/train_data_v2/img_92.jpg,0,其他垃圾/一次性快餐盒
65,../garbage_classify_v2/train_data_v2/img_93.jpg,0,其他垃圾/一次性快餐盒
66,../garbage_classify_v2/train_data_v2/img_96.jpg,0,其他垃圾/一次性快餐盒
67,../garbage_classify_v2/train_data_v2/img_97.jpg,0,其他垃圾/一次性快餐盒
68,../garbage_classify_v2/train_data_v2/img_98.jpg,0,其他垃圾/一次性快餐盒
69,../garbage_classify_v2/train_data_v2/img_100.jpg,0,其他垃圾/一次性快餐盒
70,../garbage_classify_v2/train_data_v2/img_101.jpg,0,其他垃圾/一次性快餐盒
71,../garbage_classify_v2/train_data_v2/img_104.jpg,0,其他垃圾/一次性快餐盒
72,../garbage_classify_v2/train_data_v2/img_106.jpg,0,其他垃圾/一次性快餐盒
73,../garbage_classify_v2/train_data_v2/img_110.jpg,0,其他垃圾/一次性快餐盒
74,../garbage_classify_v2/train_data_v2/img_111.jpg,0,其他垃圾/一次性快餐盒
75,../garbage_classify_v2/train_data_v2/img_112.jpg,0,其他垃圾/一次性快餐盒
76,../garbage_classify_v2/train_data_v2/img_113.jpg,0,其他垃圾/一次性快餐盒
77,../garbage_classify_v2/train_data_v2/img_115.jpg,0,其他垃圾/一次性快餐盒
78,../garbage_classify_v2/train_data_v2/img_116.jpg,0,其他垃圾/一次性快餐盒
79,../garbage_classify_v2/train_data_v2/img_117.jpg,0,其他垃圾/一次性快餐盒
80,../garbage_classify_v2/train_data_v2/img_118.jpg,0,其他垃圾/一次性快餐盒
81,../garbage_classify_v2/train_data_v2/img_119.jpg,0,其他垃圾/一次性快餐盒
82,../garbage_classify_v2/train_data_v2/img_120.jpg,0,其他垃圾/一次性快餐盒
83,../garbage_classify_v2/train_data_v2/img_121.jpg,0,其他垃圾/一次性快餐盒
84,../garbage_classify_v2/train_data_v2/img_123.jpg,0,其他垃圾/一次性快餐盒
85,../garbage_classify_v2/train_data_v2/img_124.jpg,0,其他垃圾/一次性快餐盒
86,../garbage_classify_v2/train_data_v2/img_125.jpg,0,其他垃圾/一次性快餐盒
87,../garbage_classify_v2/train_data_v2/img_126.jpg,0,其他垃圾/一次性快餐盒
88,../garbage_classify_v2/train_data_v2/img_127.jpg,0,其他垃圾/一次性快餐盒
89,../garbage_classify_v2/train_data_v2/img_128.jpg,0,其他垃圾/一次性快餐盒
90,../garbage_classify_v2/train_data_v2/img_131.jpg,0,其他垃圾/一次性快餐盒
91,../garbage_classify_v2/train_data_v2/img_132.jpg,0,其他垃圾/一次性快餐盒
92,../garbage_classify_v2/train_data_v2/img_134.jpg,0,其他垃圾/一次性快餐盒
93,../garbage_classify_v2/train_data_v2/img_135.jpg,0,其他垃圾/一次性快餐盒
94,../garbage_classify_v2/train_data_v2/img_137.jpg,0,其他垃圾/一次性快餐盒
95,../garbage_classify_v2/train_data_v2/img_138.jpg,0,其他垃圾/一次性快餐盒
96,../garbage_classify_v2/train_data_v2/img_139.jpg,0,其他垃圾/一次性快餐盒
97,../garbage_classify_v2/train_data_v2/img_140.jpg,0,其他垃圾/一次性快餐盒
98,../garbage_classify_v2/train_data_v2/img_141.jpg,0,其他垃圾/一次性快餐盒
99,../garbage_classify_v2/train_data_v2/img_143.jpg,0,其他垃圾/一次性快餐盒
100,../garbage_classify_v2/train_data_v2/img_145.jpg,0,其他垃圾/一次性快餐盒
101,../garbage_classify_v2/train_data_v2/img_150.jpg,0,其他垃圾/一次性快餐盒
102,../garbage_classify_v2/train_data_v2/img_152.jpg,0,其他垃圾/一次性快餐盒
103,../garbage_classify_v2/train_data_v2/img_153.jpg,0,其他垃圾/一次性快餐盒
104,../garbage_classify_v2/train_data_v2/img_155.jpg,0,其他垃圾/一次性快餐盒
105,../garbage_classify_v2/train_data_v2/img_156.jpg,0,其他垃圾/一次性快餐盒
106,../garbage_classify_v2/train_data_v2/img_157.jpg,0,其他垃圾/一次性快餐盒
107,../garbage_classify_v2/train_data_v2/img_158.jpg,0,其他垃圾/一次性快餐盒
108,../garbage_classify_v2/train_data_v2/img_159.jpg,0,其他垃圾/一次性快餐盒
109,../garbage_classify_v2/train_data_v2/img_160.jpg,0,其他垃圾/一次性快餐盒
110,../garbage_classify_v2/train_data_v2/img_161.jpg,0,其他垃圾/一次性快餐盒
111,../garbage_classify_v2/train_data_v2/img_162.jpg,0,其他垃圾/一次性快餐盒
112,../garbage_classify_v2/train_data_v2/img_163.jpg,0,其他垃圾/一次性快餐盒
113,../garbage_classify_v2/train_data_v2/img_165.jpg,0,其他垃圾/一次性快餐盒
114,../garbage_classify_v2/train_data_v2/img_166.jpg,0,其他垃圾/一次性快餐盒
115,../garbage_classify_v2/train_data_v2/img_167.jpg,0,其他垃圾/一次性快餐盒
116,../garbage_classify_v2/train_data_v2/img_171.jpg,0,其他垃圾/一次性快餐盒
117,../garbage_classify_v2/train_data_v2/img_173.jpg,0,其他垃圾/一次性快餐盒
118,../garbage_classify_v2/train_data_v2/img_175.jpg,0,其他垃圾/一次性快餐盒
119,../garbage_classify_v2/train_data_v2/img_176.jpg,0,其他垃圾/一次性快餐盒
120,../garbage_classify_v2/train_data_v2/img_177.jpg,0,其他垃圾/一次性快餐盒
121,../garbage_classify_v2/train_data_v2/img_178.jpg,0,其他垃圾/一次性快餐盒
122,../garbage_classify_v2/train_data_v2/img_179.jpg,0,其他垃圾/一次性快餐盒
123,../garbage_classify_v2/train_data_v2/img_182.jpg,0,其他垃圾/一次性快餐盒
124,../garbage_classify_v2/train_data_v2/img_183.jpg,0,其他垃圾/一次性快餐盒
125,../garbage_classify_v2/train_data_v2/img_184.jpg,0,其他垃圾/一次性快餐盒
126,../garbage_classify_v2/train_data_v2/img_187.jpg,0,其他垃圾/一次性快餐盒
127,../garbage_classify_v2/train_data_v2/img_188.jpg,0,其他垃圾/一次性快餐盒
128,../garbage_classify_v2/train_data_v2/img_190.jpg,0,其他垃圾/一次性快餐盒
129,../garbage_classify_v2/train_data_v2/img_191.jpg,0,其他垃圾/一次性快餐盒
130,../garbage_classify_v2/train_data_v2/img_193.jpg,0,其他垃圾/一次性快餐盒
131,../garbage_classify_v2/train_data_v2/img_194.jpg,0,其他垃圾/一次性快餐盒
132,../garbage_classify_v2/train_data_v2/img_195.jpg,0,其他垃圾/一次性快餐盒
133,../garbage_classify_v2/train_data_v2/img_196.jpg,0,其他垃圾/一次性快餐盒
134,../garbage_classify_v2/train_data_v2/img_197.jpg,0,其他垃圾/一次性快餐盒
135,../garbage_classify_v2/train_data_v2/img_198.jpg,0,其他垃圾/一次性快餐盒
136,../garbage_classify_v2/train_data_v2/img_205.jpg,0,其他垃圾/一次性快餐盒
137,../garbage_classify_v2/train_data_v2/img_209.jpg,0,其他垃圾/一次性快餐盒
138,../garbage_classify_v2/train_data_v2/img_210.jpg,0,其他垃圾/一次性快餐盒
139,../garbage_classify_v2/train_data_v2/img_211.jpg,0,其他垃圾/一次性快餐盒
140,../garbage_classify_v2/train_data_v2/img_213.jpg,0,其他垃圾/一次性快餐盒
141,../garbage_classify_v2/train_data_v2/img_218.jpg,0,其他垃圾/一次性快餐盒
142,../garbage_classify_v2/train_data_v2/img_220.jpg,0,其他垃圾/一次性快餐盒
143,../garbage_classify_v2/train_data_v2/img_223.jpg,0,其他垃圾/一次性快餐盒
144,../garbage_classify_v2/train_data_v2/img_224.jpg,0,其他垃圾/一次性快餐盒
145,../garbage_classify_v2/train_data_v2/img_225.jpg,0,其他垃圾/一次性快餐盒
146,../garbage_classify_v2/train_data_v2/img_226.jpg,0,其他垃圾/一次性快餐盒
147,../garbage_classify_v2/train_data_v2/img_228.jpg,0,其他垃圾/一次性快餐盒
148,../garbage_classify_v2/train_data_v2/img_229.jpg,0,其他垃圾/一次性快餐盒
149,../garbage_classify_v2/train_data_v2/img_231.jpg,0,其他垃圾/一次性快餐盒
150,../garbage_classify_v2/train_data_v2/img_232.jpg,0,其他垃圾/一次性快餐盒
151,../garbage_classify_v2/train_data_v2/img_233.jpg,0,其他垃圾/一次性快餐盒
152,../garbage_classify_v2/train_data_v2/img_234.jpg,0,其他垃圾/一次性快餐盒
153,../garbage_classify_v2/train_data_v2/img_235.jpg,0,其他垃圾/一次性快餐盒
154,../garbage_classify_v2/train_data_v2/img_236.jpg,0,其他垃圾/一次性快餐盒
155,../garbage_classify_v2/train_data_v2/img_237.jpg,0,其他垃圾/一次性快餐盒
156,../garbage_classify_v2/train_data_v2/img_238.jpg,0,其他垃圾/一次性快餐盒
157,../garbage_classify_v2/train_data_v2/img_240.jpg,0,其他垃圾/一次性快餐盒
158,../garbage_classify_v2/train_data_v2/img_241.jpg,0,其他垃圾/一次性快餐盒
159,../garbage_classify_v2/train_data_v2/img_242.jpg,0,其他垃圾/一次性快餐盒
160,../garbage_classify_v2/train_data_v2/img_244.jpg,0,其他垃圾/一次性快餐盒
161,../garbage_classify_v2/train_data_v2/img_245.jpg,0,其他垃圾/一次性快餐盒
162,../garbage_classify_v2/train_data_v2/img_247.jpg,0,其他垃圾/一次性快餐盒
163,../garbage_classify_v2/train_data_v2/img_248.jpg,0,其他垃圾/一次性快餐盒
164,../garbage_classify_v2/train_data_v2/img_249.jpg,0,其他垃圾/一次性快餐盒
165,../garbage_classify_v2/train_data_v2/img_251.jpg,0,其他垃圾/一次性快餐盒
166,../garbage_classify_v2/train_data_v2/img_253.jpg,0,其他垃圾/一次性快餐盒
167,../garbage_classify_v2/train_data_v2/img_256.jpg,0,其他垃圾/一次性快餐盒
168,../garbage_classify_v2/train_data_v2/img_257.jpg,0,其他垃圾/一次性快餐盒
169,../garbage_classify_v2/train_data_v2/img_260.jpg,0,其他垃圾/一次性快餐盒
170,../garbage_classify_v2/train_data_v2/img_261.jpg,0,其他垃圾/一次性快餐盒
171,../garbage_classify_v2/train_data_v2/img_262.jpg,0,其他垃圾/一次性快餐盒
172,../garbage_classify_v2/train_data_v2/img_264.jpg,0,其他垃圾/一次性快餐盒
173,../garbage_classify_v2/train_data_v2/img_265.jpg,0,其他垃圾/一次性快餐盒
174,../garbage_classify_v2/train_data_v2/img_266.jpg,0,其他垃圾/一次性快餐盒
175,../garbage_classify_v2/train_data_v2/img_269.jpg,0,其他垃圾/一次性快餐盒
176,../garbage_classify_v2/train_data_v2/img_270.jpg,0,其他垃圾/一次性快餐盒
177,../garbage_classify_v2/train_data_v2/img_271.jpg,0,其他垃圾/一次性快餐盒
178,../garbage_classify_v2/train_data_v2/img_272.jpg,0,其他垃圾/一次性快餐盒
179,../garbage_classify_v2/train_data_v2/img_273.jpg,0,其他垃圾/一次性快餐盒
180,../garbage_classify_v2/train_data_v2/img_274.jpg,0,其他垃圾/一次性快餐盒
181,../garbage_classify_v2/train_data_v2/img_275.jpg,0,其他垃圾/一次性快餐盒
182,../garbage_classify_v2/train_data_v2/img_276.jpg,0,其他垃圾/一次性快餐盒
183,../garbage_classify_v2/train_data_v2/img_277.jpg,0,其他垃圾/一次性快餐盒
184,../garbage_classify_v2/train_data_v2/img_278.jpg,0,其他垃圾/一次性快餐盒
185,../garbage_classify_v2/train_data_v2/img_280.jpg,0,其他垃圾/一次性快餐盒
186,../garbage_classify_v2/train_data_v2/img_283.jpg,0,其他垃圾/一次性快餐盒
187,../garbage_classify_v2/train_data_v2/img_284.jpg,0,其他垃圾/一次性快餐盒
188,../garbage_classify_v2/train_data_v2/img_288.jpg,0,其他垃圾/一次性快餐盒
189,../garbage_classify_v2/train_data_v2/img_292.jpg,0,其他垃圾/一次性快餐盒
190,../garbage_classify_v2/train_data_v2/img_293.jpg,0,其他垃圾/一次性快餐盒
191,../garbage_classify_v2/train_data_v2/img_297.jpg,0,其他垃圾/一次性快餐盒
192,../garbage_classify_v2/train_data_v2/img_299.jpg,0,其他垃圾/一次性快餐盒
193,../garbage_classify_v2/train_data_v2/img_300.jpg,0,其他垃圾/一次性快餐盒
194,../garbage_classify_v2/train_data_v2/img_301.jpg,0,其他垃圾/一次性快餐盒
195,../garbage_classify_v2/train_data_v2/img_303.jpg,0,其他垃圾/一次性快餐盒
196,../garbage_classify_v2/train_data_v2/img_304.jpg,0,其他垃圾/一次性快餐盒
197,../garbage_classify_v2/train_data_v2/img_305.jpg,0,其他垃圾/一次性快餐盒
198,../garbage_classify_v2/train_data_v2/img_309.jpg,0,其他垃圾/一次性快餐盒
199,../garbage_classify_v2/train_data_v2/img_310.jpg,0,其他垃圾/一次性快餐盒
200,../garbage_classify_v2/train_data_v2/img_312.jpg,0,其他垃圾/一次性快餐盒
201,../garbage_classify_v2/train_data_v2/img_315.jpg,0,其他垃圾/一次性快餐盒
202,../garbage_classify_v2/train_data_v2/img_316.jpg,0,其他垃圾/一次性快餐盒
203,../garbage_classify_v2/train_data_v2/img_317.jpg,0,其他垃圾/一次性快餐盒
204,../garbage_classify_v2/train_data_v2/img_318.jpg,0,其他垃圾/一次性快餐盒
205,../garbage_classify_v2/train_data_v2/img_319.jpg,0,其他垃圾/一次性快餐盒
206,../garbage_classify_v2/train_data_v2/img_320.jpg,0,其他垃圾/一次性快餐盒
207,../garbage_classify_v2/train_data_v2/img_321.jpg,0,其他垃圾/一次性快餐盒
208,../garbage_classify_v2/train_data_v2/img_322.jpg,0,其他垃圾/一次性快餐盒
209,../garbage_classify_v2/train_data_v2/img_323.jpg,0,其他垃圾/一次性快餐盒
210,../garbage_classify_v2/train_data_v2/img_324.jpg,0,其他垃圾/一次性快餐盒
211,../garbage_classify_v2/train_data_v2/img_325.jpg,0,其他垃圾/一次性快餐盒
212,../garbage_classify_v2/train_data_v2/img_327.jpg,0,其他垃圾/一次性快餐盒
213,../garbage_classify_v2/train_data_v2/img_328.jpg,0,其他垃圾/一次性快餐盒
214,../garbage_classify_v2/train_data_v2/img_330.jpg,0,其他垃圾/一次性快餐盒
215,../garbage_classify_v2/train_data_v2/img_331.jpg,1,其他垃圾/污损塑料
216,../garbage_classify_v2/train_data_v2/img_332.jpg,1,其他垃圾/污损塑料
217,../garbage_classify_v2/train_data_v2/img_333.jpg,1,其他垃圾/污损塑料
218,../garbage_classify_v2/train_data_v2/img_335.jpg,1,其他垃圾/污损塑料
219,../garbage_classify_v2/train_data_v2/img_336.jpg,1,其他垃圾/污损塑料
220,../garbage_classify_v2/train_data_v2/img_337.jpg,1,其他垃圾/污损塑料
221,../garbage_classify_v2/train_data_v2/img_338.jpg,1,其他垃圾/污损塑料
222,../garbage_classify_v2/train_data_v2/img_339.jpg,1,其他垃圾/污损塑料
223,../garbage_classify_v2/train_data_v2/img_340.jpg,1,其他垃圾/污损塑料
224,../garbage_classify_v2/train_data_v2/img_341.jpg,1,其他垃圾/污损塑料
225,../garbage_classify_v2/train_data_v2/img_342.jpg,1,其他垃圾/污损塑料
226,../garbage_classify_v2/train_data_v2/img_343.jpg,1,其他垃圾/污损塑料
227,../garbage_classify_v2/train_data_v2/img_344.jpg,1,其他垃圾/污损塑料
228,../garbage_classify_v2/train_data_v2/img_347.jpg,1,其他垃圾/污损塑料
229,../garbage_classify_v2/train_data_v2/img_349.jpg,1,其他垃圾/污损塑料
230,../garbage_classify_v2/train_data_v2/img_350.jpg,1,其他垃圾/污损塑料
231,../garbage_classify_v2/train_data_v2/img_351.jpg,1,其他垃圾/污损塑料
232,../garbage_classify_v2/train_data_v2/img_352.jpg,1,其他垃圾/污损塑料
233,../garbage_classify_v2/train_data_v2/img_353.jpg,1,其他垃圾/污损塑料
234,../garbage_classify_v2/train_data_v2/img_354.jpg,1,其他垃圾/污损塑料
235,../garbage_classify_v2/train_data_v2/img_355.jpg,1,其他垃圾/污损塑料
236,../garbage_classify_v2/train_data_v2/img_356.jpg,1,其他垃圾/污损塑料
237,../garbage_classify_v2/train_data_v2/img_358.jpg,1,其他垃圾/污损塑料
238,../garbage_classify_v2/train_data_v2/img_360.jpg,1,其他垃圾/污损塑料
239,../garbage_classify_v2/train_data_v2/img_363.jpg,1,其他垃圾/污损塑料
240,../garbage_classify_v2/train_data_v2/img_364.jpg,1,其他垃圾/污损塑料
241,../garbage_classify_v2/train_data_v2/img_366.jpg,1,其他垃圾/污损塑料
242,../garbage_classify_v2/train_data_v2/img_367.jpg,1,其他垃圾/污损塑料
243,../garbage_classify_v2/train_data_v2/img_368.jpg,1,其他垃圾/污损塑料
244,../garbage_classify_v2/train_data_v2/img_371.jpg,1,其他垃圾/污损塑料
245,../garbage_classify_v2/train_data_v2/img_372.jpg,1,其他垃圾/污损塑料
246,../garbage_classify_v2/train_data_v2/img_375.jpg,1,其他垃圾/污损塑料
247,../garbage_classify_v2/train_data_v2/img_376.jpg,1,其他垃圾/污损塑料
248,../garbage_classify_v2/train_data_v2/img_377.jpg,1,其他垃圾/污损塑料
249,../garbage_classify_v2/train_data_v2/img_378.jpg,1,其他垃圾/污损塑料
250,../garbage_classify_v2/train_data_v2/img_379.jpg,1,其他垃圾/污损塑料
251,../garbage_classify_v2/train_data_v2/img_380.jpg,1,其他垃圾/污损塑料
252,../garbage_classify_v2/train_data_v2/img_382.jpg,1,其他垃圾/污损塑料
253,../garbage_classify_v2/train_data_v2/img_383.jpg,1,其他垃圾/污损塑料
254,../garbage_classify_v2/train_data_v2/img_385.jpg,1,其他垃圾/污损塑料
255,../garbage_classify_v2/train_data_v2/img_386.jpg,1,其他垃圾/污损塑料
256,../garbage_classify_v2/train_data_v2/img_388.jpg,1,其他垃圾/污损塑料
257,../garbage_classify_v2/train_data_v2/img_390.jpg,1,其他垃圾/污损塑料
258,../garbage_classify_v2/train_data_v2/img_392.jpg,1,其他垃圾/污损塑料
259,../garbage_classify_v2/train_data_v2/img_393.jpg,1,其他垃圾/污损塑料
260,../garbage_classify_v2/train_data_v2/img_396.jpg,1,其他垃圾/污损塑料
261,../garbage_classify_v2/train_data_v2/img_397.jpg,1,其他垃圾/污损塑料
262,../garbage_classify_v2/train_data_v2/img_400.jpg,1,其他垃圾/污损塑料
263,../garbage_classify_v2/train_data_v2/img_401.jpg,1,其他垃圾/污损塑料
264,../garbage_classify_v2/train_data_v2/img_402.jpg,1,其他垃圾/污损塑料
265,../garbage_classify_v2/train_data_v2/img_403.jpg,1,其他垃圾/污损塑料
266,../garbage_classify_v2/train_data_v2/img_404.jpg,1,其他垃圾/污损塑料
267,../garbage_classify_v2/train_data_v2/img_405.jpg,1,其他垃圾/污损塑料
268,../garbage_classify_v2/train_data_v2/img_407.jpg,1,其他垃圾/污损塑料
269,../garbage_classify_v2/train_data_v2/img_408.jpg,1,其他垃圾/污损塑料
270,../garbage_classify_v2/train_data_v2/img_409.jpg,1,其他垃圾/污损塑料
271,../garbage_classify_v2/train_data_v2/img_410.jpg,1,其他垃圾/污损塑料
272,../garbage_classify_v2/train_data_v2/img_412.jpg,1,其他垃圾/污损塑料
273,../garbage_classify_v2/train_data_v2/img_413.jpg,1,其他垃圾/污损塑料
274,../garbage_classify_v2/train_data_v2/img_414.jpg,1,其他垃圾/污损塑料
275,../garbage_classify_v2/train_data_v2/img_416.jpg,1,其他垃圾/污损塑料
276,../garbage_classify_v2/train_data_v2/img_417.jpg,1,其他垃圾/污损塑料
277,../garbage_classify_v2/train_data_v2/img_418.jpg,1,其他垃圾/污损塑料
278,../garbage_classify_v2/train_data_v2/img_419.jpg,1,其他垃圾/污损塑料
279,../garbage_classify_v2/train_data_v2/img_420.jpg,1,其他垃圾/污损塑料
280,../garbage_classify_v2/train_data_v2/img_423.jpg,1,其他垃圾/污损塑料
281,../garbage_classify_v2/train_data_v2/img_424.jpg,1,其他垃圾/污损塑料
282,../garbage_classify_v2/train_data_v2/img_425.jpg,1,其他垃圾/污损塑料
283,../garbage_classify_v2/train_data_v2/img_426.jpg,1,其他垃圾/污损塑料
284,../garbage_classify_v2/train_data_v2/img_428.jpg,1,其他垃圾/污损塑料
285,../garbage_classify_v2/train_data_v2/img_429.jpg,1,其他垃圾/污损塑料
286,../garbage_classify_v2/train_data_v2/img_433.jpg,1,其他垃圾/污损塑料
287,../garbage_classify_v2/train_data_v2/img_434.jpg,1,其他垃圾/污损塑料
288,../garbage_classify_v2/train_data_v2/img_435.jpg,1,其他垃圾/污损塑料
289,../garbage_classify_v2/train_data_v2/img_437.jpg,1,其他垃圾/污损塑料
290,../garbage_classify_v2/train_data_v2/img_438.jpg,1,其他垃圾/污损塑料
291,../garbage_classify_v2/train_data_v2/img_439.jpg,1,其他垃圾/污损塑料
292,../garbage_classify_v2/train_data_v2/img_441.jpg,1,其他垃圾/污损塑料
293,../garbage_classify_v2/train_data_v2/img_442.jpg,1,其他垃圾/污损塑料
294,../garbage_classify_v2/train_data_v2/img_444.jpg,1,其他垃圾/污损塑料
295,../garbage_classify_v2/train_data_v2/img_446.jpg,1,其他垃圾/污损塑料
296,../garbage_classify_v2/train_data_v2/img_447.jpg,1,其他垃圾/污损塑料
297,../garbage_classify_v2/train_data_v2/img_449.jpg,1,其他垃圾/污损塑料
298,../garbage_classify_v2/train_data_v2/img_451.jpg,1,其他垃圾/污损塑料
299,../garbage_classify_v2/train_data_v2/img_452.jpg,1,其他垃圾/污损塑料
300,../garbage_classify_v2/train_data_v2/img_453.jpg,1,其他垃圾/污损塑料
301,../garbage_classify_v2/train_data_v2/img_454.jpg,1,其他垃圾/污损塑料
302,../garbage_classify_v2/train_data_v2/img_455.jpg,1,其他垃圾/污损塑料
303,../garbage_classify_v2/train_data_v2/img_456.jpg,1,其他垃圾/污损塑料
304,../garbage_classify_v2/train_data_v2/img_457.jpg,1,其他垃圾/污损塑料
305,../garbage_classify_v2/train_data_v2/img_458.jpg,1,其他垃圾/污损塑料
306,../garbage_classify_v2/train_data_v2/img_459.jpg,1,其他垃圾/污损塑料
307,../garbage_classify_v2/train_data_v2/img_460.jpg,1,其他垃圾/污损塑料
308,../garbage_classify_v2/train_data_v2/img_461.jpg,1,其他垃圾/污损塑料
